Class	COG	Word	Label	Count
Cluster specific core	N	m ring actively involved energy transduction	m ring actively involved energ	2
Cluster specific core	N	type ii iii secretion	type ii iii secretion	1
Cluster specific core	N	outer membrane usher	outer membrane usher	1
Cluster specific core	N	type iii secretion	type iii secretion	1
Cluster specific core	N	flagellar hook-associated	flagellar hook-associated	7
Cluster specific core	N	flagellar basal-body rod	flagellar basal-body rod	5
Cluster specific core	N	methyl-accepting chemotaxis	methyl-accepting chemotaxis	4
Cluster specific core	N	flagellar motor	flagellar motor	2
Cluster specific core	Q	hemolysin-type calcium-binding	hemolysin-type calcium-binding	1
Cluster specific core	Q	amidohydrolase 2	amidohydrolase 2	1
Cluster specific core	Q	siderophore biosynthesis	siderophore biosynthesis	1
Cluster specific core	Q	lytic enzyme	lytic enzyme	1
Cluster specific core	Q	alkyl sulfatase	alkyl sulfatase	1
Cluster specific core	Q	4-hydroxyphenylacetate 3-monooxygenase oxygenase	4-hydroxyphenylacetate 3-monoo	1
Cluster specific core	Q	peptide synthetase	peptide synthetase	1
Cluster specific core	P	gluconate transporter	gluconate transporter	2
Cluster specific core	P	drug resistance transporter bcr cfla subfamily	drug resistance transporter bc	2
Cluster specific core	P	periplasmic binding component pn transporter	periplasmic binding component 	2
Cluster specific core	P	abc transporter	abc transporter	17
Cluster specific core	P	phosphonate abc transporter	phosphonate abc transporter	1
Cluster specific core	P	drug resistance transporter emrb qaca subfamily	drug resistance transporter em	2
Cluster specific core	P	integral membrane terc	integral membrane terc	1
Cluster specific core	P	abc transporter atp-binding	abc transporter atp-binding	1
Cluster specific core	P	atp-binding component transport	atp-binding component transpor	1
Cluster specific core	P	phosphonate metabolism phnm	phosphonate metabolism phnm	1
Cluster specific core	P	efflux transporter rnd mfp	efflux transporter rnd mfp	2
Cluster specific core	P	outer membrane receptor fepa	outer membrane receptor fepa	2
Cluster specific core	P	mg2 transport atpase	mg2 transport atpase	2
Cluster specific core	P	cation diffusion facilitator transporter	cation diffusion facilitator t	1
Cluster specific core	P	putrescine abc transporter	putrescine abc transporter	2
Cluster specific core	P	choline carnitine betaine transporter	choline carnitine betaine tran	2
Cluster specific core	P	phosphate abc transporter	phosphate abc transporter	2
Cluster specific core	P	glutathione-regulated potassium-efflux	glutathione-regulated potassiu	3
Cluster specific core	P	part abc transporter complex lsrabcd involved autoinducer 2 ai-2 import. binds ai-2 delivers lsrc lsrd permeases	part abc transporter complex l	2
Cluster specific core	P	transporter permease	transporter permease	1
Cluster specific core	P	glycerol-3-phosphate transporter periplasmic binding	glycerol-3-phosphate transport	1
Cluster specific core	P	sulfatase yidj	sulfatase yidj	3
Cluster specific core	P	part abc transporter complex rbsabcd involved ribose import. responsible energy coupling transport	part abc transporter complex r	3
Cluster specific core	P	one components high-affinity atp-driven potassium transport kdp catalyzes hydrolysis atp coupled exchange hydrogen potassium ions	one components high-affinity a	2
Cluster specific core	P	trat complement resistance	trat complement resistance	1
Cluster specific core	S	stage ii sporulation	stage ii sporulation	1
Cluster specific core	S	oxidoreductase ygcw	oxidoreductase ygcw	1
Cluster specific core	S	band 7	band 7	3
Cluster specific core	S	unknown duf2574	unknown duf2574	1
Cluster specific core	S	unknown duf1076	unknown duf1076	1
Cluster specific core	S	bacteriophage n4 adsorption b	bacteriophage n4 adsorption b	5
Cluster specific core	S	bacterial unknown duf883	bacterial unknown duf883	1
Cluster specific core	S	enterobacterial putative membrane duf943	enterobacterial putative membr	1
Cluster specific core	S	unknown duf3296	unknown duf3296	1
Cluster specific core	S	major tail	major tail	1
Cluster specific core	S	biofilm formation	biofilm formation	1
Cluster specific core	S	host-nuclease inhibitor gam	host-nuclease inhibitor gam	1
Cluster specific core	S	host specificity	host specificity	12
Cluster specific core	S	unknown duf1479	unknown duf1479	2
Cluster specific core	S	upf0141 inner membrane yhbx	upf0141 inner membrane yhbx	3
Cluster specific core	S	uncharacterised acr cog2135	uncharacterised acr cog2135	2
Cluster specific core	S	unknown duf1281	unknown duf1281	2
Cluster specific core	S	plasmid maintenance antidote xre	plasmid maintenance antidote x	1
Cluster specific core	S	carboxymuconolactone decarboxylase	carboxymuconolactone decarboxy	1
Cluster specific core	S	fimbrial-like adhesin	fimbrial-like adhesin	5
Cluster specific core	S	nipsnap containing	nipsnap containing	1
Cluster specific core	S	unknown duf2544	unknown duf2544	4
Cluster specific core	S	type vi secretion-associated vca0119	type vi secretion-associated v	1
Cluster specific core	S	fad binding	fad binding	2
Cluster specific core	S	s-adenosyl-l-methionine hydroxide adenosyltransferase	s-adenosyl-l-methionine hydrox	2
Cluster specific core	S	phage derived gp49-like duf891	phage derived gp49-like duf891	1
Cluster specific core	S	membrane transport	membrane transport	3
Cluster specific core	S	phage tail tape measure	phage tail tape measure	1
Cluster specific core	S	phage-related minor tail	phage-related minor tail	1
Cluster specific core	S	dmso reductase anchor	dmso reductase anchor	2
Cluster specific core	S	nog insecticidal toxin complex	nog insecticidal toxin complex	1
Cluster specific core	S	type vi secretion-associated impa	type vi secretion-associated i	1
Cluster specific core	S	unknown duf1524	unknown duf1524	3
Cluster specific core	S	unknown duf1833	unknown duf1833	1
Cluster specific core	S	nitrilase cyanide hydratase apolipoprotein n-acyltransferase	nitrilase cyanide hydratase ap	2
Cluster specific core	S	pronog bacteriophage	pronog bacteriophage	1
Cluster specific core	S	head-tail joining	head-tail joining	1
Cluster specific core	S	abc transporter	abc transporter	6
Cluster specific core	S	glyoxylate carboligase	glyoxylate carboligase	4
Cluster specific core	S	unknown duf3300	unknown duf3300	2
Cluster specific core	S	unknown duf1795	unknown duf1795	1
Cluster specific core	S	ybak ebsc	ybak ebsc	1
Cluster specific core	S	unknown duf1019	unknown duf1019	2
Cluster specific core	S	unknown duf3168	unknown duf3168	1
Cluster specific core	S	erfk srfk	erfk srfk	2
Cluster specific core	S	virulence scie type	virulence scie type	1
Cluster specific core	S	fusaric acid resistance	fusaric acid resistance	2
Cluster specific core	S	espa-like secreted	espa-like secreted	1
Cluster specific core	S	cellulose synthase	cellulose synthase	7
Cluster specific core	S	nucleoside 2-deoxyribosyltransferase	nucleoside 2-deoxyribosyltrans	1
Cluster specific core	S	tape measure	tape measure	8
Cluster specific core	S	inner membrane yidi	inner membrane yidi	1
Cluster specific core	S	required use extracellular nutrient	required use extracellular nut	1
Cluster specific core	S	unknown duf1643	unknown duf1643	1
Cluster specific core	S	unknown duf550	unknown duf550	1
Cluster specific core	S	inner membrane	inner membrane	19
Cluster specific core	S	radical sam domain-containing	radical sam domain-containing	2
Cluster specific core	S	patatin-like phospholipase	patatin-like phospholipase	2
Cluster specific core	S	cellulose synthase operon yhju	cellulose synthase operon yhju	4
Cluster specific core	S	frv operon regulatory	frv operon regulatory	2
Cluster specific core	S	pronog plasma membrane h -transporting two-sector atpase	pronog plasma membrane h -tran	2
Cluster specific core	S	unknown duf1311	unknown duf1311	1
Cluster specific core	S	had-superfamily hydrolase subfamily ia variant 3	had-superfamily hydrolase subf	1
Cluster specific core	S	unknown duf3383	unknown duf3383	1
Cluster specific core	S	phosphoadenosine phosphosulfate reductase	phosphoadenosine phosphosulfat	1
Cluster specific core	S	wgr domain-containing	wgr domain-containing	1
Cluster specific core	S	influences nickel cobalt homeostasis. act modulating rcna-mediated export ions avoid excess efflux. involved nickel import bind nickel cobalt ions directly	influences nickel cobalt homeo	1
Cluster specific core	S	type vi secretion effector hcp1	type vi secretion effector hcp	4
Cluster specific core	S	penicillin amidase	penicillin amidase	3
Cluster specific core	S	unknown duf955	unknown duf955	1
Cluster specific core	S	replicase ec 2.7	replicase ec 2.7	2
Cluster specific core	S	unknown duf551	unknown duf551	2
Cluster specific core	S	recombination ninb	recombination ninb	1
Cluster specific core	S	leucine rich repeat	leucine rich repeat	7
Cluster specific core	S	sodium dicarboxylate symporter	sodium dicarboxylate symporter	2
Cluster specific core	S	mannosyl-3-phosphoglycerate phosphatase	mannosyl-3-phosphoglycerate ph	2
Cluster specific core	S	plasmid stabilisation	plasmid stabilisation	1
Cluster specific core	S	tail assembly	tail assembly	1
Cluster specific core	S	sulfuric ester hydrolase activity	sulfuric ester hydrolase activ	1
Cluster specific core	S	relaxasemobilisation nuclease	relaxasemobilisation nuclease	1
Cluster specific core	S	internalization-related competence comec rec2	internalization-related compet	2
Cluster specific core	S	large repetitive	large repetitive	4
Cluster specific core	S	release factor h-coupled rctb	release factor h-coupled rctb	1
Cluster specific core	S	inner membrane lipoprotein	inner membrane lipoprotein	3
Cluster specific core	S	extracellular solute-binding 5	extracellular solute-binding 5	2
Cluster specific core	S	exodeoxyribonuclease viii	exodeoxyribonuclease viii	1
Cluster specific core	S	predicted nucleotidyltransferase	predicted nucleotidyltransfera	3
Cluster specific core	S	uncharacterized yjej	uncharacterized yjej	2
Cluster specific core	S	tail fiber assembly	tail fiber assembly	2
Cluster specific core	S	unknown duf1391	unknown duf1391	1
Cluster specific core	S	specifically methylates cytosine position 1962 m5c1962 23s rrna	specifically methylates cytosi	3
Cluster specific core	S	unknown duf695	unknown duf695	1
Cluster specific core	S	uncharacterized conserved bacteria duf2136	uncharacterized conserved bact	1
Cluster specific core	S	polarity suppression	polarity suppression	1
Cluster specific core	S	capsule biosynthesis phosphatase	capsule biosynthesis phosphata	1
Cluster specific core	S	cellular component movement	cellular component movement	1
Cluster specific core	S	phage terminase large	phage terminase large	2
Cluster specific core	S	bacteriocin immunity	bacteriocin immunity	1
Cluster specific core	S	unknown duf2384	unknown duf2384	1
Cluster specific core	S	uncharacterized alphabeta hydrolase duf2235	uncharacterized alphabeta hydr	2
Cluster specific core	S	type vi secretion	type vi secretion	13
Cluster specific core	S	atpase associated various cellular activities aaa5	atpase associated various cell	1
Cluster specific core	S	pronog transferase hexapeptide repeat containing	pronog transferase hexapeptide	1
Cluster specific core	S	pronog tir	pronog tir	1
Cluster specific core	S	bacterial unknown duf977	bacterial unknown duf977	1
Cluster specific core	S	inhibits activity g-type lysozyme confers increased lysozyme tolerance bacterium	inhibits activity g-type lysoz	1
Cluster specific core	S	surface-exposed virulence	surface-exposed virulence	2
Cluster specific core	S	mammalian entry related	mammalian entry related	1
Cluster specific core	S	alpha beta superfamily hydrolase	alpha beta superfamily hydrola	1
Cluster specific core	S	uncharacterized yegk	uncharacterized yegk	2
Cluster specific core	S	n-acetylglucosaminylphosphatidylinositol deacetylase	n-acetylglucosaminylphosphatid	1
Cluster specific core	S	tail length tape measure	tail length tape measure	1
Cluster specific core	S	unknown duf497	unknown duf497	1
Cluster specific core	S	repressor metj	repressor metj	1
Cluster specific core	S	atp cobialamin adenosyltransferase	atp cobialamin adenosyltransfe	1
Cluster specific core	S	unknown duf968	unknown duf968	2
Cluster specific core	S	abc transporter atp-binding	abc transporter atp-binding	1
Cluster specific core	S	atp-binding yght	atp-binding yght	1
Cluster specific core	S	accessory colonization factor acfd	accessory colonization factor 	1
Cluster specific core	S	uncharacterized yfaa	uncharacterized yfaa	2
Cluster specific core	S	sel1 repeat	sel1 repeat	4
Cluster specific core	S	unknown duf2787	unknown duf2787	1
Cluster specific core	S	unknown duf1073	unknown duf1073	3
Cluster specific core	S	phage portal lambda	phage portal lambda	3
Cluster specific core	S	uncharacterized ygjq	uncharacterized ygjq	1
Cluster specific core	S	abc transporter permease	abc transporter permease	2
Cluster specific core	S	phage head-tail adaptor	phage head-tail adaptor	1
Cluster specific core	S	tail component prophage cp-933k	tail component prophage cp-933	3
Cluster specific core	S	phage major capsid hk97	phage major capsid hk97	2
Cluster specific core	S	alpha helix chain	alpha helix chain	1
Cluster specific core	S	conserved inner membrane	conserved inner membrane	5
Cluster specific core	S	side tail fiber homolog lambdoid prophage	side tail fiber homolog lambdo	2
Cluster specific core	S	nucleotidyl transferase unknown duf1814	nucleotidyl transferase unknow	1
Cluster specific core	S	unknown duf3584	unknown duf3584	1
Cluster specific core	S	galactoside o-acetyltransferase	galactoside o-acetyltransferas	1
Cluster specific core	S	large extracellular alpha-helical	large extracellular alpha-heli	5
Cluster specific core	S	unknown duf2766	unknown duf2766	1
Cluster specific core	S	glutamate mutase mutl	glutamate mutase mutl	1
Cluster specific core	S	fimbrial-like ydeq	fimbrial-like ydeq	2
Cluster specific core	S	ankyrin repeat	ankyrin repeat	8
Cluster specific core	S	unknown duf3289	unknown duf3289	2
Cluster specific core	S	baseplate j-like	baseplate j-like	2
Cluster specific core	S	type vi secretion evpb vca0108	type vi secretion evpb vca0108	1
Cluster specific core	S	involved fimbrial chaperoned	involved fimbrial chaperoned	1
Cluster specific core	S	death curing	death curing	1
Cluster specific core	S	significant matches	significant matches	1
Cluster specific core	S	glutathione-regulated potassium-efflux ancillary kefg	glutathione-regulated potassiu	2
Cluster specific core	S	pentapeptide repeat-containing	pentapeptide repeat-containing	1
Cluster specific core	S	inner membrane yiaa	inner membrane yiaa	4
Cluster specific core	S	extradiol ring-cleavage dioxygenase class iii	extradiol ring-cleavage dioxyg	2
Cluster specific core	S	l-ascorbate 6-phosphate lactonase	l-ascorbate 6-phosphate lacton	1
Cluster specific core	S	uncharacterized conserved bacteria duf2213	uncharacterized conserved bact	1
Cluster specific core	S	hipa n-terminal	hipa n-terminal	1
Cluster specific core	S	unknown duf1627	unknown duf1627	2
Cluster specific core	S	esterase ypfh	esterase ypfh	1
Cluster specific core	S	residues 9 151 151 98.60 pct identical residues 1 143 143 genpept.129 gb aak00476.1 af200692	residues 9 151 151 98.60 pct i	2
Cluster specific core	S	unknown duf2726	unknown duf2726	2
Cluster specific core	S	flagellar flhe	flagellar flhe	1
Cluster specific core	S	terminase large	terminase large	6
Cluster specific core	S	atp-binding yghr	atp-binding yghr	1
Cluster specific core	S	tail fiber	tail fiber	8
Cluster specific core	S	cupin 2 conserved barrel	cupin 2 conserved barrel	1
Cluster specific core	S	type-1 fimbrial	type-1 fimbrial	1
Cluster specific core	S	k13735 adhesin invasin	k13735 adhesin invasin	15
Cluster specific core	S	p-loop unknown duf2791	p-loop unknown duf2791	2
Cluster specific core	S	fimbrillin matb	fimbrillin matb	1
Cluster specific core	S	lipase class 3	lipase class 3	1
Cluster specific core	S	sel1 repeat-containing	sel1 repeat-containing	1
Cluster specific core	S	xanthine uracil	xanthine uracil	1
Cluster specific core	S	unknown duf3440	unknown duf3440	3
Cluster specific core	S	unknown duf3442	unknown duf3442	3
Cluster specific core	S	cog paar repeat-containing	cog paar repeat-containing	1
Cluster specific core	S	enterobacterial unknown duf957	enterobacterial unknown duf957	1
Cluster specific core	S	phage hk97 gp10	phage hk97 gp10	1
Cluster specific core	S	pronog rna ligase	pronog rna ligase	2
Cluster specific core	S	pronog sugar o-acyltransferase sialic acid o-acetyltransferase neud	pronog sugar o-acyltransferase	1
Cluster specific core	S	tail sheath	tail sheath	1
Cluster specific core	S	sdia-regulated domain-containing	sdia-regulated domain-containi	1
Cluster specific core	S	type vi secretion vca0111	type vi secretion vca0111	2
Cluster specific core	S	phage capsid	phage capsid	1
Cluster specific core	S	type vi secretion vca0114	type vi secretion vca0114	3
Cluster specific core	S	uncharacterized yehq	uncharacterized yehq	2
Cluster specific core	S	rhs element vgr	rhs element vgr	6
Cluster specific core	S	transmembrane pair	transmembrane pair	1
Cluster specific core	S	inner membrane ynji	inner membrane ynji	3
Cluster specific core	S	phage lysis regulatory lysb	phage lysis regulatory lysb	1
Cluster specific core	S	unknown duf2612	unknown duf2612	1
Cluster specific core	S	flavin reductase fmn-binding	flavin reductase fmn-binding	1
Cluster specific core	U	pathway e	pathway e	2
Cluster specific core	U	transport permease	transport permease	1
Cluster specific core	U	outer membrane autotransporter	outer membrane autotransporter	30
Cluster specific core	U	type iv pilin biogenesis	type iv pilin biogenesis	2
Cluster specific core	U	conjugal transfer relaxosome component traj	conjugal transfer relaxosome c	1
Cluster specific core	U	involved type ii secretion t2ss formerly general secretion pathway gsp export proteins	involved type ii secretion t2s	1
Cluster specific core	U	outer membrane porin	outer membrane porin	2
Cluster specific core	U	type iv secretory pathway vird2 component	type iv secretory pathway vird	1
Cluster specific core	U	outer membrane	outer membrane	33
Cluster specific core	U	type iii secretion	type iii secretion	1
Cluster specific core	U	conjugal transfer trbj	conjugal transfer trbj	1
Cluster specific core	U	fimbrial-like yfcp	fimbrial-like yfcp	2
Cluster specific core	U	cbld pilus biogenesis initiator	cbld pilus biogenesis initiato	1
Cluster specific core	U	outer membrane usher	outer membrane usher	1
Cluster specific core	U	surface presentation antigens spap	surface presentation antigens 	1
Cluster specific core	U	pilv type iv pilus minor pilin shufflon	pilv type iv pilus minor pilin	1
Cluster specific core	U	filamentous hemagglutinin	filamentous hemagglutinin	1
Cluster specific core	U	conjugative transfer trag	conjugative transfer trag	1
Cluster specific core	U	conjugative transfer trae	conjugative transfer trae	1
Cluster specific core	U	antigen 43	antigen 43	3
Cluster specific core	U	flp operon c	flp operon c	1
Cluster specific core	U	cog outer membrane autotransporter	cog outer membrane autotranspo	3
Cluster specific core	U	outer membrane autotransporter barrel	outer membrane autotransporter	9
Cluster specific core	U	type ii iii secretion	type ii iii secretion	1
Cluster specific core	U	fimbrial-like yadc	fimbrial-like yadc	9
Cluster specific core	U	atp-binding component transport	atp-binding component transpor	11
Cluster specific core	U	involved secretory pathway responsible surface presentation determinants needed entry salmonella species mammalian cells	involved secretory pathway res	1
Cluster specific core	U	surface presentation antigens spas	surface presentation antigens 	1
Cluster specific core	T	nitrate nitrite sensor	nitrate nitrite sensor	3
Cluster specific core	T	diguanylate cyclase	diguanylate cyclase	23
Cluster specific core	T	bifunctional enzyme phosphorylate dephosphorylate isocitrate dehydrogenase idh specific serine residue. regulatory mechanism enables bacteria bypass krebs cycle via glyoxylate shunt response source carbon. bacteria grown glucose idh fully active unphosphorylated grown acetate ethanol activity idh declines drastically concomitant phosphorylation	bifunctional enzyme phosphoryl	2
Cluster specific core	T	part 2 seems dedicated regulate transcription csgd. csdg turn regulates expression adhesive curli fimbriae genes csgefg csgbac ymad adra yaic. activity antagonized phosphodiesterase gmr ycir. vitro weak diguanylate cyclase activity. cyclic-di-gmp second messenger controls surface-associated traits bacteria	part 2 seems dedicated regulat	1
Cluster specific core	T	membrane ylif	membrane ylif	2
Cluster specific core	T	phage shock	phage shock	1
Cluster specific core	T	transcriptional regulatory	transcriptional regulatory	2
Cluster specific core	T	swimming returnes normal residues 206-207 both mutated ala. overexpression leads reduction flagellar abundance 20-fold increase c-di- gmp levels vivo. required aminoglycoside-mediated induction biofilm formation plays lesser role biofilm production response classes translation inhibitors. c-di-gmp produced enzyme up-regulates poly-glcnac production well biofilm synthesis pgad although c-di-gmp probably main inducing principle. cyclic-di- gmp second messenger controls surface-associated traits bacteria	swimming returnes normal resid	1
Cluster specific core	T	diguanylate cyclase phosphodiesterase	diguanylate cyclase phosphodie	8
Cluster specific core	T	serine kinase	serine kinase	1
Cluster specific core	T	two component transcriptional regulator luxr	two component transcriptional 	1
Cluster specific core	T	histidine kinase	histidine kinase	1
Cluster specific core	T	methyl-accepting chemotaxis sensory transducer pas pac sensor	methyl-accepting chemotaxis se	2
Cluster specific core	T	serine threonine phosphatase 1	serine threonine phosphatase 1	1
Cluster specific core	T	diguanylate phosphodiesterase	diguanylate phosphodiesterase	1
Cluster specific core	T	methyl-accepting chemotaxis	methyl-accepting chemotaxis	6
Cluster specific core	T	blockage overcome subsequent expression antitoxin yafn. overexpression causes cleavage number mrnas ribosome-dependent fashion. yafo binding 50s ribosomal translation complex induces mrna cleavage 3 region protected ribosome	blockage overcome subsequent e	1
Cluster specific core	T	response regulator receiver	response regulator receiver	1
Cluster specific core	T	serine threonine phosphatase	serine threonine phosphatase	5
Cluster specific core	W	collagen type ii alpha 1	collagen type ii alpha 1	2
Cluster specific core	V	type site-specific deoxyribonuclease	type site-specific deoxyribonu	1
Cluster specific core	V	type restriction enzyme r n terminus hsdrn	type restriction enzyme r n te	1
Cluster specific core	V	pronog type restriction modification specificity	pronog type restriction modifi	1
Cluster specific core	V	acriflavin resistance	acriflavin resistance	1
Cluster specific core	V	type restriction-modification s	type restriction-modification 	2
Cluster specific core	V	type iii restriction	type iii restriction	1
Cluster specific core	V	mate efflux	mate efflux	4
Cluster specific core	V	type ii restriction enzyme methylase	type ii restriction enzyme met	1
Cluster specific core	V	multidrug resistance mdtn	multidrug resistance mdtn	1
Cluster specific core	V	type restriction	type restriction	5
Cluster specific core	V	part abc transporter complex macab involved macrolide export. transmembrane domains tmd form pore inner membrane atp-binding nbd responsible energy generation	part abc transporter complex m	2
Cluster specific core	V	restriction modification specificity	restriction modification speci	4
Cluster specific core	V	type restriction enzyme s	type restriction enzyme s	1
Cluster specific core	V	pronog restriction endonuclease	pronog restriction endonucleas	1
