Class	COG	Word	Label	Count
Cluster specific rare	I	enoyl-coa hydratase isomerase	enoyl-coa hydratase isomerase	2
Cluster specific rare	I	phospholipase d	phospholipase d	1
Cluster specific rare	I	catalyzes final step fatty acid oxidation acetyl-coa released coa ester fatty acid two carbons shorter formed	catalyzes final step fatty aci	2
Cluster specific rare	I	acyl-coa thioesterase ii	acyl-coa thioesterase ii	1
Cluster specific rare	I	diacylglycerol kinase	diacylglycerol kinase	1
Cluster specific rare	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	cdp-diacylglycerol-glycerol-3-	1
Cluster specific rare	I	catalyzes formation 4-diphosphocytidyl-2-c- methyl-d-erythritol ctp 2-c-methyl-d-erythritol 4- phosphate mep	catalyzes formation 4-diphosph	1
Cluster specific rare	I	fatty acid	fatty acid	15
Cluster specific rare	H	delta-aminolevulinic acid dehydratase	delta-aminolevulinic acid dehy	2
Cluster specific rare	H	transfers 2-5-triphosphoribosyl-3- dephosphocoenzyme-a serine residue apo-acyl carrier gamma chain citrate lyase yield holo-acyl carrier	transfers 2-5-triphosphoribosy	1
Cluster specific rare	H	dihydrofolate reductase	dihydrofolate reductase	1
Cluster specific rare	H	catalyzes thiamine diphosphate-dependent decarboxylation 2-oxoglutarate subsequent addition resulting succinic semialdehyde-thiamine pyrophosphate anion isochorismate yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate sephchc	catalyzes thiamine diphosphate	2
Cluster specific rare	H	phosphoadenosine phosphosulfate reductase	phosphoadenosine phosphosulfat	8
Cluster specific rare	H	pyridoxal kinase	pyridoxal kinase	1
Cluster specific rare	H	dihydropteroate synthase	dihydropteroate synthase	1
Cluster specific rare	H	catalyzes atp-dependent phosphorylation thiamine- monophosphate tmp form thiamine-pyrophosphate tpp active form vitamin b1	catalyzes atp-dependent phosph	1
Cluster specific rare	H	d-erythro-78-dihydroneopterin triphosphate 2-epimerase	d-erythro-78-dihydroneopterin 	1
Cluster specific rare	H	catalyzes formation s-adenosylmethionine methionine atp	catalyzes formation s-adenosyl	1
Cluster specific rare	H	gtp cyclohydrolase	gtp cyclohydrolase	1
Cluster specific rare	H	phosphopantothenoylcysteine decarboxylase	phosphopantothenoylcysteine de	6
Cluster specific rare	H	14-dihydroxy-2-naphthoate octaprenyltransferase	14-dihydroxy-2-naphthoate octa	2
Cluster specific rare	H	biosynthesis lipoprotein apbe	biosynthesis lipoprotein apbe	1
Cluster specific rare	H	condenses 4-methyl-5-beta-hydroxyethylthiazole monophosphate thz-p 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate hmp-pp form thiamine monophosphate tmp	condenses 4-methyl-5-beta-hydr	1
Cluster specific rare	H	short chain dehydrogenase	short chain dehydrogenase	2
Cluster specific rare	H	phosphomethylpyrimidine kinase	phosphomethylpyrimidine kinase	1
Cluster specific rare	H	catalyzes nadp-dependent oxidation 4- phosphohydroxy-l-threonine htp 2-amino-3-oxo-4- phosphohydroxybutyric acid spontaneously decarboxylates form 3-amino-2-oxopropyl phosphate ahap	catalyzes nadp-dependent oxida	2
Cluster specific rare	H	bifunctional enzyme. involved de novo dtmp biosynthesis. key enzyme folate metabolism	bifunctional enzyme. involved 	1
Cluster specific rare	H	catalyzes oxidation erythronate-4-phosphate 3- hydroxy-2-oxo-4-phosphonooxybutanoate	catalyzes oxidation erythronat	2
Cluster specific rare	H	adenosylcobinamide kinase	adenosylcobinamide kinase	1
Cluster specific rare	H	aminotransferase class ii	aminotransferase class ii	1
Cluster specific rare	H	catalyzes formation 67-dimethyl-8- ribityllumazine condensation 5-amino-6-d- ribitylaminouracil 34-dihydroxy-2-butanone 4-phosphate. penultimate step biosynthesis riboflavin	catalyzes formation 67-dimethy	2
Cluster specific rare	H	cobiyrinic acid ac-diamide adenosyltransferase	cobiyrinic acid ac-diamide ade	1
Cluster specific rare	H	folylpolyglutamate synthase dihydrofolate synthase	folylpolyglutamate synthase di	2
Cluster specific rare	H	catalyzes synthesis hydroxymethylpyrimidine phosphate hmp-p moiety thiamine aminoimidazole ribotide air radical s-adenosyl-l-methionine sam-dependent reaction	catalyzes synthesis hydroxymet	1
Cluster specific rare	H	multifunctional enzyme catalyzes sam-dependent methylation uroporphyrinogen iii position c-2 c-7 form precorrin-2 position c-12 c-18 form trimethylpyrrocorphin 2. catalyzes conversion precorrin-2 siroheme. reaction consists nad- dependent oxidation precorrin-2 sirohydrochlorin subsequent ferrochelation siroheme	multifunctional enzyme catalyz	2
Cluster specific rare	H	uroporphyrinogen-iii synthase	uroporphyrinogen-iii synthase	1
Cluster specific rare	H	l-aspartate oxidase	l-aspartate oxidase	1
Cluster specific rare	H	catalyzes nadph-dependent reduction glutamyl- trnaglu glutamate 1-semialdehyde gsa	catalyzes nadph-dependent redu	2
Cluster specific rare	H	catalyzes proton abstraction reaction results 25-elimination pyruvate 2-succinyl-5-enolpyruvyl-6- hydroxy-3-cyclohexene-1-carboxylate sephchc formation 2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate shchc. catalyze hydrolysis thioester bond palmitoyl-coa vitro	catalyzes proton abstraction r	2
Cluster specific rare	H	catalyzes condensation pantoate beta-alanine atp-dependent reaction via pantoyl-adenylate intermediate	catalyzes condensation pantoat	1
Cluster specific rare	H	catalyzes adp transfer d-glycero-d-manno-heptose 1-phosphate yielding adp-dd-heptose	catalyzes adp transfer d-glyce	2
Cluster specific rare	H	converts shchc osb	converts shchc osb	1
Cluster specific rare	H	salicylate hydroxylase	salicylate hydroxylase	1
Cluster specific rare	H	catalyzes oxidation pyridoxine 5- phosphate pnp pyridoxamine 5-phosphate pmp pyridoxal 5-phosphate plp	catalyzes oxidation pyridoxine	2
Cluster specific rare	H	key enzyme heme biosynthesis. catalyzes oxidative decarboxylation propionic acid side chains rings b coproporphyrinogen iii	key enzyme heme biosynthesis. 	1
Cluster specific rare	H	4-amino-4-deoxychorismate lyase	4-amino-4-deoxychorismate lyas	2
Cluster specific rare	H	functions salvage pathway. uses pyridoxamine	functions salvage pathway. use	1
Cluster specific rare	H	gamma-glutamylcysteine synthetase	gamma-glutamylcysteine synthet	1
Cluster specific rare	H	catalyzes nadph-dependent reduction ketopantoate pantoic acid	catalyzes nadph-dependent redu	1
Cluster specific rare	H	fmn reductase	fmn reductase	1
Cluster specific rare	H	catalyzes conversion d-ribulose 5-phosphate formate 34-dihydroxy-2-butanone 4-phosphate	catalyzes conversion d-ribulos	1
Cluster specific rare	H	catalyzes reversible reaction hydroxymethyl group 510-methylenetetrahydrofolate tranferred onto alpha-ketoisovalerate form ketopantoate	catalyzes reversible reaction 	1
Cluster specific rare	H	cobalamin biosynthesis cobt vwa	cobalamin biosynthesis cobt vw	1
Cluster specific rare	H	required optimal enterobactin synthesis. acts proofreading enzyme prevents entb misacylation hydrolyzing thioester bound existing between entb wrongly charged molecules	required optimal enterobactin 	1
Cluster specific rare	H	tetrapolymerization monopyrrole pbg hydroxymethylbilane pre-uroporphyrinogen several discrete steps	tetrapolymerization monopyrrol	1
Cluster specific rare	H	molybdopterin-guanine dinucleotide biosynthesis b	molybdopterin-guanine dinucleo	1
Cluster specific rare	H	catalyzes acyloin condensation reaction between c atoms 2 3 pyruvate glyceraldehyde 3-phosphate yield 1-deoxy-d-xylulose-5-phosphate dxp	catalyzes acyloin condensation	1
Cluster specific rare	H	uba thif-type nad fad binding	uba thif-type nad fad binding	1
Cluster specific rare	H	nicotinamide mononucleotide transporter pnuc	nicotinamide mononucleotide tr	1
Cluster specific rare	H	non-specific o-methyltransferase catalyzes 2 o- methylation steps ubiquinone biosynthetic pathway	non-specific o-methyltransfera	2
Cluster specific rare	H	key enzyme folate metabolism. catalyzes essential reaction de novo glycine purine synthesis precursor synthesis	key enzyme folate metabolism. 	8
Cluster specific rare	H	coproporphyrinogen iii oxidase	coproporphyrinogen iii oxidase	1
Cluster specific rare	H	4-methyl-5-beta-hydroxyethylthiazole kinase	4-methyl-5-beta-hydroxyethylth	1
Cluster specific rare	H	glutamate-1-semialdehyde aminotransferase	glutamate-1-semialdehyde amino	1
Cluster specific rare	H	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	2-amino-4-hydroxy-6-hydroxymet	1
Cluster specific rare	H	catalyzes pyruvoyl-dependent decarboxylation aspartate produce beta-alanine	catalyzes pyruvoyl-dependent d	1
Cluster specific rare	H	catalyzes synthesis alpha-ribazole-5-phosphate nicotinate mononucleotide namn 56- dimethylbenzimidazole dmb	catalyzes synthesis alpha-riba	1
Cluster specific rare	H	phosphopantetheinyl transferase	phosphopantetheinyl transferas	3
Cluster specific rare	K	involved transcription termination process	involved transcription termina	1
Cluster specific rare	K	phage anti-repressor	phage anti-repressor	1
Cluster specific rare	K	phage repressor protein. serine peptidase. merops s24	phage repressor protein. serin	2
Cluster specific rare	K	tet-r transcriptional regulator	tet-r transcriptional regulato	2
Cluster specific rare	K	transcriptional regulator tetr	transcriptional regulator tetr	9
Cluster specific rare	K	transcriptional regulator asnc	transcriptional regulator asnc	1
Cluster specific rare	K	ogrdelta-like zinc finger	ogrdelta-like zinc finger	5
Cluster specific rare	K	suppressor inhibitory chpa	suppressor inhibitory chpa	2
Cluster specific rare	K	transcriptional regulator arsr	transcriptional regulator arsr	5
Cluster specific rare	K	virulence gene repressor rsal	virulence gene repressor rsal	1
Cluster specific rare	K	transcriptional regulator luxr	transcriptional regulator luxr	1
Cluster specific rare	K	transcriptional regulator lysr	transcriptional regulator lysr	2
Cluster specific rare	K	iclr transcriptional regulator	iclr transcriptional regulator	1
Cluster specific rare	K	regulatory factor maltose metabolism	regulatory factor maltose meta	1
Cluster specific rare	K	cog transcriptional regulator	cog transcriptional regulator	3
Cluster specific rare	K	arac transcriptional regulator	arac transcriptional regulator	6
Cluster specific rare	K	pronog antitoxin component toxin-antitoxin ta module. functions mrna interferase antitoxin	pronog antitoxin component tox	1
Cluster specific rare	K	prophage cp4-57 regulatory alpa	prophage cp4-57 regulatory alp	6
Cluster specific rare	K	persistence inhibition murein biosynthesis regulatory	persistence inhibition murein 	1
Cluster specific rare	K	ci repressor	ci repressor	12
Cluster specific rare	K	repair rad25	repair rad25	2
Cluster specific rare	K	mannitol repressor	mannitol repressor	1
Cluster specific rare	K	transcriptional repressor mpra	transcriptional repressor mpra	1
Cluster specific rare	K	involved determination copy number gene replication. binds repa promoter thus inhibiting synthesis mrna initiator repa	involved determination copy nu	6
Cluster specific rare	K	phage transcriptional regulator	phage transcriptional regulato	17
Cluster specific rare	K	helicase conserved c-terminal	helicase conserved c-terminal	1
Cluster specific rare	K	mode transcriptional regulator	mode transcriptional regulator	1
Cluster specific rare	K	regulatory deor	regulatory deor	2
Cluster specific rare	K	bacterial regulatory helix-turn-helix proteins arac	bacterial regulatory helix-tur	2
Cluster specific rare	K	dna-binding helix-turn-helix	dna-binding helix-turn-helix	1
Cluster specific rare	K	addiction module antidote	addiction module antidote	3
Cluster specific rare	K	binding activity major sigma rna polymerase. involved replacement rna polymerase sigma sigma-70 sigma-s transition exponential growth stationary phase	binding activity major sigma r	1
Cluster specific rare	K	prophage antirepressor	prophage antirepressor	1
Cluster specific rare	K	pronog binding excisionase	pronog binding excisionase	1
Cluster specific rare	K	marr transcriptional regulator	marr transcriptional regulator	1
Cluster specific rare	K	rna polymerase	rna polymerase	9
Cluster specific rare	K	manganese transport regulator mntr	manganese transport regulator 	2
Cluster specific rare	K	transcription elongation factor nusa	transcription elongation facto	1
Cluster specific rare	K	transcriptional regulator arac	transcriptional regulator arac	5
Cluster specific rare	K	regulator gluconate gnt operon	regulator gluconate gnt operon	1
Cluster specific rare	K	cold shock	cold shock	3
Cluster specific rare	K	sigma factors initiation factors promote attachment rna polymerase specific initiation sites released	sigma factors initiation facto	4
Cluster specific rare	K	dna-binding transcriptional	dna-binding transcriptional	9
Cluster specific rare	K	chromosome plasmid partitioning parb	chromosome plasmid partitionin	2
Cluster specific rare	K	n-acetylglucosamine repressor	n-acetylglucosamine repressor	1
Cluster specific rare	K	specific inhibitor chromosomal initiation replication vitro. binds three 13-mers origin oric block initiation replication	specific inhibitor chromosomal	1
Cluster specific rare	K	represses expression murpq operon involved uptake degradation n-acetylmuramic acid murnac. binds two adjacent inverted repeats within operator region. murnac 6-phosphate substrate murq specific inducer weakens binding murr operator	represses expression murpq ope	1
Cluster specific rare	K	toxic component toxin-antitoxin ta module. mazf sequence-specific mrna endoribonuclease inhibits synthesis induces bacterial stasis. very stable single- strand specific cleavage independent ribosome although translation enhances cleavage mrnas. cleavage usually occurs between first c aca sequences yielding 23-cyclic phosphate free 5-oh. endoribonuclease activity toxin inhibited labile cognate antitoxin maze. toxicity results levels maze decrease leading mrna degradation. effect rescued expression maze 6 hours rich medium overexpression mazf leads programmed death. mazf- mediated death occurs following number stress conditions rela-dependent fashion cells log phase. growth viability affected mazf maze coexpressed. programmed death occurs cells high density depends presence mazef quorum sensing pentapeptide extracellular death factor edf sequence nnwnn probably produced zwg gene product glucose-6- phosphate 1-dehydrogenase. both maze mazef bind promoter region mazef operon inhibit transcription	toxic component toxin-antitoxi	2
Cluster specific rare	K	pathogenesis-related transcriptional factor erf	pathogenesis-related transcrip	9
Cluster specific rare	K	phage transcriptional regulator alpa	phage transcriptional regulato	14
Cluster specific rare	K	fumarate nitrate reduction transcriptional regulator	fumarate nitrate reduction tra	1
Cluster specific rare	K	transcriptional regulator	transcriptional regulator	247
Cluster specific rare	K	sucrose operon repressor	sucrose operon repressor	1
Cluster specific rare	K	pronog transcriptional regulator	pronog transcriptional regulat	3
Cluster specific rare	K	dna-binding transcriptional activator bglj	dna-binding transcriptional ac	1
Cluster specific rare	K	transcriptional activator rfah	transcriptional activator rfah	7
Cluster specific rare	K	chromosome partitioning parb	chromosome partitioning parb	2
Cluster specific rare	K	transcriptional activator ogr delta	transcriptional activator ogr 	8
Cluster specific rare	K	ribbon-helix-helix copg	ribbon-helix-helix copg	2
Cluster specific rare	K	positive regulator late transcription	positive regulator late transc	2
Cluster specific rare	K	hydrogenase-1 operon hyae	hydrogenase-1 operon hyae	1
Cluster specific rare	K	cog antirepressor	cog antirepressor	8
Cluster specific rare	K	pronog dna-binding	pronog dna-binding	1
Cluster specific rare	K	dna-binding transcriptional regulator dsdc	dna-binding transcriptional re	2
Cluster specific rare	K	dna-binding h-ns	dna-binding h-ns	3
Cluster specific rare	K	transcriptional repressor nan operon encodes proteins involved sialic acid utilization	transcriptional repressor nan 	4
Cluster specific rare	K	snf2 n-terminal	snf2 n-terminal	2
Cluster specific rare	K	participates transcription elongation termination antitermination	participates transcription elo	1
Cluster specific rare	K	transcriptional activator	transcriptional activator	34
Cluster specific rare	K	cryptic phage ctxphi transcriptional repressor rstr	cryptic phage ctxphi transcrip	2
Cluster specific rare	K	fime one 2 regulatory proteins control phase variation type 1 fimbriae e.coli. proteins mediate periodic inversion 300bp segment harbors promoter fimbrial structural gene fima. fime switches fima	fime one 2 regulatory proteins	4
Cluster specific rare	K	phage antirepressor kilac	phage antirepressor kilac	1
Cluster specific rare	K	propionate catabolism operon regulatory	propionate catabolism operon r	3
Cluster specific rare	K	represses number genes involved response damage sos response reca lexa. presence single-stranded reca interacts lexa causing autocatalytic cleavage disrupts dna-binding part lexa leading derepression sos regulon eventually repair	represses number genes involve	5
Cluster specific rare	K	plasmid maintenance	plasmid maintenance	15
Cluster specific rare	K	trehalose repressor	trehalose repressor	1
Cluster specific rare	K	dna-binding transcriptional repressor deor	dna-binding transcriptional re	1
Cluster specific rare	K	dna-binding transcriptional activator gutm	dna-binding transcriptional ac	1
Cluster specific rare	K	transcription regulator specifically activate repress expression target genes	transcription regulator specif	1
Cluster specific rare	K	plasmid maintenance antidote xre	plasmid maintenance antidote x	10
Cluster specific rare	K	transcriptional repressor dica	transcriptional repressor dica	2
Cluster specific rare	K	phage repressor	phage repressor	12
Cluster specific rare	K	plasmid maintenance ccdb	plasmid maintenance ccdb	3
Cluster specific rare	K	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	5
Cluster specific rare	K	parb nuclease	parb nuclease	7
Cluster specific rare	K	transcriptional regulatory	transcriptional regulatory	2
Cluster specific rare	K	hydrogenase nickel incorporation hypb	hydrogenase nickel incorporati	1
Cluster specific rare	K	166 swissprot.40 sp p42192 prsxecoli prsx	166 swissprot.40 sp p42192 prs	2
Cluster specific rare	K	parb-like partition	parb-like partition	4
Cluster specific rare	K	transcriptional regulator xre	transcriptional regulator xre	1
Cluster specific rare	K	transcriptional regulator laci	transcriptional regulator laci	2
Cluster specific rare	K	rho-binding antiterminator	rho-binding antiterminator	1
Cluster specific rare	K	copg dna-binding domain-containing	copg dna-binding domain-contai	2
Cluster specific rare	K	dnak suppressor	dnak suppressor	1
Cluster specific rare	K	transcriptional repressor	transcriptional repressor	11
Cluster specific rare	K	peptidase s24-like	peptidase s24-like	1
Cluster specific rare	K	l-fucose operon activator	l-fucose operon activator	1
Cluster specific rare	K	perc transcriptional activator	perc transcriptional activator	13
Cluster specific rare	K	anaerobic nitric oxide reductase transcription regulator	anaerobic nitric oxide reducta	1
Cluster specific rare	K	negatively regulates transcription bacterial ribonucleotide reductase nrd genes operons binding nrdr- boxes	negatively regulates transcrip	1
Cluster specific rare	K	involved both pirna mirna metabolic processes. component meiotic nuage plays central role oogenesis repressing transposable elements prevent mobilization essential germline integrity. repression transposable elements mediated via pirna metabolic process mediates repression transposable elements meiosis forming complexes composed pirnas piwi proteins governs repression transposons. nuclear component required proper differentiation germline stem gsc lineage repressing microrna-7 mir-7 thereby acting indirect regulator bag-of-marbles bam. acts binding promoter mir-7 gene repressing expression	involved both pirna mirna meta	1
Cluster specific rare	K	saccnog bromo	saccnog bromo	1
Cluster specific rare	K	glycerol-3-phosphate regulon repressor	glycerol-3-phosphate regulon r	1
Cluster specific rare	K	lexa binding	lexa binding	2
Cluster specific rare	K	ferric uptake regulator fur	ferric uptake regulator fur	2
Cluster specific rare	K	xre transcriptional regulator	xre transcriptional regulator	4
Cluster specific rare	K	nucleoside diphosphate kinase	nucleoside diphosphate kinase	1
Cluster specific rare	K	acetyltransferase gnat	acetyltransferase gnat	1
Cluster specific rare	K	lac repressor	lac repressor	1
Cluster specific rare	K	repb plasmid partitioning	repb plasmid partitioning	1
Cluster specific rare	K	bromodomain phd finger containing	bromodomain phd finger contain	1
Cluster specific rare	K	conjugal transfer fertility inhibition	conjugal transfer fertility in	1
Cluster specific rare	K	mor transcription activator	mor transcription activator	1
Cluster specific rare	K	predicted nucleotide-binding containing tir-like	predicted nucleotide-binding c	2
Cluster specific rare	K	parb domain-containing nuclease	parb domain-containing nucleas	16
Cluster specific rare	K	cold-shock dna-binding	cold-shock dna-binding	1
Cluster specific rare	K	repressor phase-1 flagellin	repressor phase-1 flagellin	2
Cluster specific rare	K	digests double-stranded rna. involved processing primary rrna transcript yield immediate precursors large small rrnas 23s 16s. processes mrnas trnas encoded rrna operon	digests double-stranded rna. i	1
Cluster specific rare	K	bipartite regulator	bipartite regulator	1
Cluster specific rare	K	sigma-54 dependent transcriptional regulator	sigma-54 dependent transcripti	1
Cluster specific rare	K	metal dependent phosphohydrolase	metal dependent phosphohydrola	1
Cluster specific rare	K	member two-component regulatory evgs evga. regulates expression emrky operon yfdx. seems control expression one multidrug efflux operon	member two-component regulator	2
Cluster specific rare	K	gntr transcriptional regulator	gntr transcriptional regulator	5
Cluster specific rare	K	effects overcome concomitant expression antitoxin soha prlf. massive overexpression toxic. unlike characterized ta systems degrades rrna co-folding proteins necessary vitro inhibition rnase activity. known sequence-specificity. acts transcription factor. yhav prlf complex binds prlf-yhav operon probably negatively regulating expression	effects overcome concomitant e	2
Cluster specific rare	K	prlf mutation induces activity lon protease lon-deficient strain suppresses phenotype conferred prlf mutation	prlf mutation induces activity	1
Cluster specific rare	K	redox-sensitive transcriptional activator soxr	redox-sensitive transcriptiona	1
Cluster specific rare	K	anti-terminator regulatory	anti-terminator regulatory	1
Cluster specific rare	K	dna-dependent rna polymerase catalyzes transcription rna using four ribonucleoside triphosphates substrates	dna-dependent rna polymerase c	2
Cluster specific rare	K	dna-binding transcriptional repressor lldr	dna-binding transcriptional re	1
Cluster specific rare	K	transcriptional antiterminator bglg	transcriptional antiterminator	1
Cluster specific rare	K	alginate biosynthesis transcriptional activator	alginate biosynthesis transcri	2
Cluster specific rare	K	transcriptional regulator merd	transcriptional regulator merd	1
Cluster specific rare	K	polymerase v	polymerase v	6
Cluster specific rare	K	nad-dependent deacetylase modulates activities several enzymes inactive acetylated form. nad-dependent lysine demalonylase desuccinylase activity	nad-dependent deacetylase modu	1
Cluster specific rare	K	repressor ci	repressor ci	4
Cluster specific rare	K	unknown duf1401	unknown duf1401	1
Cluster specific rare	K	functions complex flhd master transcriptional regulator regulates transcription several flagellar non-flagellar operons binding promoter region	functions complex flhd master 	1
Cluster specific rare	K	required nucleoid occlusion phenomenon prevents z-ring formation division over nucleoid. acts dna-associated division inhibitor binds simultaneously chromosomal ftsz disrupts assembly ftsz polymers. slma-dna-binding sequences sbs dispersed non-ter regions chromosome preventing ftsz polymerization regions	required nucleoid occlusion ph	1
Cluster specific rare	K	partitioning parb	partitioning parb	6
Cluster specific rare	K	activates expression rhasr operon response l-rhamnose	activates expression rhasr ope	1
Cluster specific rare	K	lysr transcriptional regulator	lysr transcriptional regulator	12
Cluster specific rare	K	transcriptional regulator controls feoabc expression	transcriptional regulator cont	1
Cluster specific rare	J	ribosomal-protein-alanine acetyltransferase	ribosomal-protein-alanine acet	1
Cluster specific rare	J	gtp-dependent nucleic acid-binding engd	gtp-dependent nucleic acid-bin	1
Cluster specific rare	J	if-3 binds 30s ribosomal shifts equilibrum between 70s ribosomes 50s 30s subunits favor free subunits thus enhancing availability 30s subunits synthesis initiation begins	if-3 binds 30s ribosomal shift	1
Cluster specific rare	J	class peptide chain release factor	class peptide chain release fa	1
Cluster specific rare	J	plasmid stabilisation	plasmid stabilisation	3
Cluster specific rare	J	binds directly 16s ribosomal rna	binds directly 16s ribosomal r	1
Cluster specific rare	J	methyltransferase small	methyltransferase small	1
Cluster specific rare	J	binds together s18 16s ribosomal rna	binds together s18 16s ribosom	1
Cluster specific rare	J	sua5 ycio yrdc ywlc	sua5 ycio yrdc ywlc	1
Cluster specific rare	J	ribosomal rna methyltransferase	ribosomal rna methyltransferas	1
Cluster specific rare	J	endoribonuclease l-psp	endoribonuclease l-psp	4
Cluster specific rare	J	specifically methylates cytosine position 1407 m5c1407 16s rrna	specifically methylates cytosi	2
Cluster specific rare	J	threonyl-trna synthetase	threonyl-trna synthetase	1
Cluster specific rare	J	allows formation correctly charged gln-trnagln through transamidation misacylated glu-trnagln organisms lack glutaminyl-trna synthetase. reaction takes place presence glutamine atp through activated gamma-phospho-glu-trnagln	allows formation correctly cha	1
Cluster specific rare	J	phenylalanyl-trna synthetase alpha	phenylalanyl-trna synthetase a	2
Cluster specific rare	J	specifically methylates adenine position 37 trna1val anticodon cmo5uac	specifically methylates adenin	1
Cluster specific rare	J	ribosomal rna	ribosomal rna	4
Cluster specific rare	J	specifically methylates	specifically methylates	5
Cluster specific rare	J	addiction module toxin rele stbe	addiction module toxin rele st	6
Cluster specific rare	J	arginyl-trna synthetase	arginyl-trna synthetase	1
Cluster specific rare	J	seems binding site several factors involved synthesis appears essential accurate translation	seems binding site several fac	1
Cluster specific rare	J	rna ligase	rna ligase	1
Cluster specific rare	J	methylates ribose nucleotide 34 wobble position two leucyl isoacceptors trnaleucmaa trnaleucmnm5umaa. catalyzes methyl transfer s- adenosyl-l-methionine 2-oh wobble nucleotide	methylates ribose nucleotide 3	1
Cluster specific rare	J	required elongation synthesis initiation mrna translation through initiator trnafmet aminoacylation	required elongation synthesis 	3
Cluster specific rare	J	amino acids such threonine avoid such errors posttransfer editing activity hydrolyzes mischarged thr-trnaval trna-dependent manner	amino acids such threonine avo	1
Cluster specific rare	J	one early assembly proteins binds 23s rrna. one proteins surrounds polypeptide exit tunnel outside ribosome. forms main docking site trigger factor binding ribosome	one early assembly proteins bi	1
Cluster specific rare	J	formation pseudouridine positions 38 39 40 anticodon stem loop transfer rnas	formation pseudouridine positi	1
Cluster specific rare	J	binds heterodimer s6 central 16s rrna helps stabilize platform 30s	binds heterodimer s6 central 1	1
Cluster specific rare	J	50s ribosomal	50s ribosomal	4
Cluster specific rare	J	catalyzes attachment serine trnaser. aminoacylate trnasec serine form misacylated trna l-seryl-trnasec further converted selenocysteinyl-trnasec	catalyzes attachment serine tr	2
Cluster specific rare	J	pseudaminic acid biosynthesis n-acetyl transferase	pseudaminic acid biosynthesis 	1
Cluster specific rare	J	pronog cytotoxic translational repressor toxin-antitoxin stability	pronog cytotoxic translational	1
Cluster specific rare	J	removes n-terminal methionine nascent proteins	removes n-terminal methionine 	1
Cluster specific rare	J	rrna adenine n-6-methyltransferase	rrna adenine n-6-methyltransfe	2
Cluster specific rare	J	tryptophanyltrna synthetase	tryptophanyltrna synthetase	1
Cluster specific rare	J	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	2
Cluster specific rare	J	rele-like cytotoxic translational repressor toxin-antitoxin stability	rele-like cytotoxic translatio	2
Cluster specific rare	J	30s ribosomal s16	30s ribosomal s16	1
Cluster specific rare	J	catalyzes transfer dimethylallyl group onto adenine position 37 trnas read codons beginning uridine leading formation n6-dimethylallyladenosine i6a	catalyzes transfer dimethylall	3
Cluster specific rare	J	one essential components initiation synthesis. protects formylmethionyl-trna spontaneous hydrolysis promotes binding 30s ribosomal subunits. involved hydrolysis gtp formation 70s ribosomal complex	one essential components initi	2
Cluster specific rare	J	50s ribosomal l27	50s ribosomal l27	1
Cluster specific rare	J	pseudouridine synthase	pseudouridine synthase	4
Cluster specific rare	J	peptide chain release factor 1 directs termination translation response peptide chain termination codons uag uaa	peptide chain release factor 1	1
Cluster specific rare	J	phosphotransferase enzyme	phosphotransferase enzyme	2
Cluster specific rare	J	glycyl-trna synthetase alpha	glycyl-trna synthetase alpha	1
Cluster specific rare	J	specifically methylates guanine position 1207 16s rrna 30s particle	specifically methylates guanin	1
Cluster specific rare	J	elongation factor p-like	elongation factor p-like	1
Cluster specific rare	J	50s ribosomal l33	50s ribosomal l33	1
Cluster specific rare	J	increases formation ribosomal termination complexes stimulates activities rf-1 rf-2. binds guanine nucleotides strong preference uga stop codons. interact directly ribosome. stimulation rf- 1 rf-2 significantly reduced gtp gdp gmp	increases formation ribosomal 	1
Cluster specific rare	J	50s ribosomal l31 type b	50s ribosomal l31 type b	1
Cluster specific rare	J	leucyl-trna synthetase	leucyl-trna synthetase	1
Cluster specific rare	J	thus facilitating recognition initiation point. needed translate mrna short shine-dalgarno sd purine-rich sequence	thus facilitating recognition 	1
Cluster specific rare	J	involved peptide bond synthesis. alleviates ribosome stalling occurs 3 more consecutive pro residues sequence ppg present possibly augmenting peptidyl transferase activity ribosome. modification lys-34 required alleviation	involved peptide bond synthesi	1
Cluster specific rare	J	phenylalanyl-trna synthetase beta	phenylalanyl-trna synthetase b	1
Cluster specific rare	J	accessory needed final step assembly 30s ribosomal possibly assembly head region. probably interacts s19. essential efficient processing 16s rrna. needed both before rbfa maturation 16s rrna. affinity free ribosomal 30s subunits 70s ribosomes	accessory needed final step as	1
Cluster specific rare	J	30s ribosomal	30s ribosomal	5
Cluster specific rare	J	catalyzes attachment glutamate trnaglu two-step reaction glutamate first activated atp form glu-amp transferred acceptor end trnaglu	catalyzes attachment glutamate	1
Cluster specific rare	J	polya polymerase	polya polymerase	1
Cluster specific rare	J	binds directly 23s rrna. l1 stalk quite mobile ribosome involved e site trna release	binds directly 23s rrna. l1 st	1
